,reg,vaccin,jour,n_dose1,n_dose2,n_cum_dose1,n_cum_dose2,datetime,timestamp
12716,75,3,2021-02-09,452,0,1163,0,2021-02-09,1612825200.0
12717,75,3,2021-02-10,744,0,1907,0,2021-02-10,1612911600.0
12718,75,3,2021-02-11,1051,0,2958,0,2021-02-11,1612998000.0
12719,75,3,2021-02-12,870,0,3828,0,2021-02-12,1613084400.0
12720,75,3,2021-02-13,111,0,3939,0,2021-02-13,1613170800.0
12721,75,3,2021-02-14,20,0,3959,0,2021-02-14,1613257200.0
12722,75,3,2021-02-15,644,0,4603,0,2021-02-15,1613343600.0
12723,75,3,2021-02-16,808,0,5411,0,2021-02-16,1613430000.0
12724,75,3,2021-02-17,747,0,6158,0,2021-02-17,1613516400.0
12725,75,3,2021-02-18,906,0,7064,0,2021-02-18,1613602800.0
12726,75,3,2021-02-19,958,0,8022,0,2021-02-19,1613689200.0
12727,75,3,2021-02-20,196,0,8218,0,2021-02-20,1613775600.0
12728,75,3,2021-02-21,49,0,8267,0,2021-02-21,1613862000.0
12729,75,3,2021-02-22,977,0,9244,0,2021-02-22,1613948400.0
12730,75,3,2021-02-23,1191,0,10435,0,2021-02-23,1614034800.0
12731,75,3,2021-02-24,1279,0,11714,0,2021-02-24,1614121200.0
12732,75,3,2021-02-25,4339,0,16053,0,2021-02-25,1614207600.0
12733,75,3,2021-02-26,7016,0,23069,0,2021-02-26,1614294000.0
12734,75,3,2021-02-27,4206,0,27275,0,2021-02-27,1614380400.0
12735,75,3,2021-02-28,179,0,27454,0,2021-02-28,1614466800.0
12736,75,3,2021-03-01,2258,1,29712,1,2021-03-01,1614553200.0
12737,75,3,2021-03-02,4616,0,34328,1,2021-03-02,1614639600.0
12738,75,3,2021-03-03,5791,0,40119,1,2021-03-03,1614726000.0
12739,75,3,2021-03-04,10026,1,50145,2,2021-03-04,1614812400.0
12740,75,3,2021-03-05,14439,6,64584,8,2021-03-05,1614898800.0
12741,75,3,2021-03-06,11445,1,76029,9,2021-03-06,1614985200.0
12742,75,3,2021-03-07,3207,1,79236,10,2021-03-07,1615071600.0
12743,75,3,2021-03-08,4904,1,84140,11,2021-03-08,1615158000.0
12744,75,3,2021-03-09,8580,2,92720,13,2021-03-09,1615244400.0
12745,75,3,2021-03-10,9028,2,101748,15,2021-03-10,1615330800.0
12746,75,3,2021-03-11,15594,2,117342,17,2021-03-11,1615417200.0
12747,75,3,2021-03-12,20944,8,138286,25,2021-03-12,1615503600.0
12748,75,3,2021-03-13,13512,4,151798,29,2021-03-13,1615590000.0
12749,75,3,2021-03-14,848,0,152646,29,2021-03-14,1615676400.0
12750,75,3,2021-03-15,4029,1,156675,30,2021-03-15,1615762800.0
12751,75,3,2021-03-16,103,2,156778,32,2021-03-16,1615849200.0
12752,75,3,2021-03-17,63,0,156841,32,2021-03-17,1615935600.0
12753,75,3,2021-03-18,118,0,156959,32,2021-03-18,1616022000.0
12754,75,3,2021-03-19,6915,3,163874,35,2021-03-19,1616108400.0
12755,75,3,2021-03-20,6524,2,170398,37,2021-03-20,1616194800.0
12756,75,3,2021-03-21,293,0,170691,37,2021-03-21,1616281200.0
12757,75,3,2021-03-22,3381,5,174072,42,2021-03-22,1616367600.0
12758,75,3,2021-03-23,8403,7,182475,49,2021-03-23,1616454000.0
12759,75,3,2021-03-24,9563,7,192038,56,2021-03-24,1616540400.0
12760,75,3,2021-03-25,16029,12,208067,68,2021-03-25,1616626800.0
12761,75,3,2021-03-26,17940,15,226007,83,2021-03-26,1616713200.0
12762,75,3,2021-03-27,6636,4,232643,87,2021-03-27,1616799600.0
12763,75,3,2021-03-28,276,0,232919,87,2021-03-28,1616886000.0
12764,75,3,2021-03-29,5483,5,238402,92,2021-03-29,1616972400.0
12765,75,3,2021-03-30,9746,9,248148,101,2021-03-30,1617058800.0
12766,75,3,2021-03-31,7074,3,255222,104,2021-03-31,1617145200.0
12767,75,3,2021-04-01,9719,10,264941,114,2021-04-01,1617231600.0
12768,75,3,2021-04-02,9228,17,274169,131,2021-04-02,1617318000.0
12769,75,3,2021-04-03,3356,3,277525,134,2021-04-03,1617404400.0
12770,75,3,2021-04-04,122,0,277647,134,2021-04-04,1617490800.0
12771,75,3,2021-04-05,220,14,277867,148,2021-04-05,1617577200.0
12772,75,3,2021-04-06,2982,2,280849,150,2021-04-06,1617663600.0
12773,75,3,2021-04-07,3229,2,284078,152,2021-04-07,1617750000.0
12774,75,3,2021-04-08,8659,14,292737,166,2021-04-08,1617836400.0
12775,75,3,2021-04-09,19393,27,312130,193,2021-04-09,1617922800.0
12776,75,3,2021-04-10,8512,12,320642,205,2021-04-10,1618009200.0
12777,75,3,2021-04-11,539,1,321181,206,2021-04-11,1618095600.0
12778,75,3,2021-04-12,5605,4,326786,210,2021-04-12,1618185600.0
12779,75,3,2021-04-13,10064,22,336850,232,2021-04-13,1618272000.0
12780,75,3,2021-04-14,8263,29,345113,261,2021-04-14,1618358400.0
12781,75,3,2021-04-15,10615,44,355728,305,2021-04-15,1618444800.0
12782,75,3,2021-04-16,12582,62,368310,367,2021-04-16,1618531200.0
12783,75,3,2021-04-17,5098,13,373408,380,2021-04-17,1618617600.0
12784,75,3,2021-04-18,718,3,374126,383,2021-04-18,1618704000.0
12785,75,3,2021-04-19,2352,18,376478,401,2021-04-19,1618790400.0
12786,75,3,2021-04-20,5372,37,381850,438,2021-04-20,1618876800.0
12787,75,3,2021-04-21,4698,17,386548,455,2021-04-21,1618963200.0
12788,75,3,2021-04-22,6932,72,393480,527,2021-04-22,1619049600.0
12789,75,3,2021-04-23,7510,82,400990,609,2021-04-23,1619136000.0
12790,75,3,2021-04-24,3831,130,404821,739,2021-04-24,1619222400.0
12791,75,3,2021-04-25,715,11,405536,750,2021-04-25,1619308800.0
12792,75,3,2021-04-26,2034,76,407570,826,2021-04-26,1619395200.0
12793,75,3,2021-04-27,3937,120,411507,946,2021-04-27,1619481600.0
12794,75,3,2021-04-28,3587,178,415094,1124,2021-04-28,1619568000.0
12795,75,3,2021-04-29,5876,535,420970,1659,2021-04-29,1619654400.0
12796,75,3,2021-04-30,6360,1061,427330,2720,2021-04-30,1619740800.0
12797,75,3,2021-05-01,983,183,428313,2903,2021-05-01,1619827200.0
12798,75,3,2021-05-02,487,20,428800,2923,2021-05-02,1619913600.0
12799,75,3,2021-05-03,1331,406,430131,3329,2021-05-03,1620000000.0
12800,75,3,2021-05-04,2621,790,432752,4119,2021-05-04,1620086400.0
12801,75,3,2021-05-05,2168,1196,434920,5315,2021-05-05,1620172800.0
12802,75,3,2021-05-06,4566,2592,439486,7907,2021-05-06,1620259200.0
12803,75,3,2021-05-07,5906,3156,445392,11063,2021-05-07,1620345600.0
12804,75,3,2021-05-08,843,655,446235,11718,2021-05-08,1620432000.0
12805,75,3,2021-05-09,191,146,446426,11864,2021-05-09,1620518400.0
12806,75,3,2021-05-10,1460,1499,447886,13363,2021-05-10,1620604800.0
12807,75,3,2021-05-11,3400,2997,451286,16360,2021-05-11,1620691200.0
12808,75,3,2021-05-12,1934,3149,453220,19509,2021-05-12,1620777600.0
12809,75,3,2021-05-13,264,560,453484,20069,2021-05-13,1620864000.0
12810,75,3,2021-05-14,1677,2854,455161,22923,2021-05-14,1620950400.0
12811,75,3,2021-05-15,857,2174,456018,25097,2021-05-15,1621036800.0
12812,75,3,2021-05-16,114,218,456132,25315,2021-05-16,1621123200.0
12813,75,3,2021-05-17,861,2241,456993,27556,2021-05-17,1621206000.0
12814,75,3,2021-05-18,1647,3069,458640,30625,2021-05-18,1621292400.0
12815,75,3,2021-05-19,1067,3137,459707,33762,2021-05-19,1621378800.0
12816,75,3,2021-05-20,1494,6613,461201,40375,2021-05-20,1621465200.0
12817,75,3,2021-05-21,1487,7275,462688,47650,2021-05-21,1621551600.0
12818,75,3,2021-05-22,495,3527,463183,51177,2021-05-22,1621638000.0
12819,75,3,2021-05-23,40,305,463223,51482,2021-05-23,1621724400.0
12820,75,3,2021-05-24,51,511,463274,51993,2021-05-24,1621810800.0
12821,75,3,2021-05-25,608,4520,463882,56513,2021-05-25,1621897200.0
12822,75,3,2021-05-26,481,5908,464363,62421,2021-05-26,1621983600.0
12823,75,3,2021-05-27,686,9753,465049,72174,2021-05-27,1622070000.0
12824,75,3,2021-05-28,838,11818,465887,83992,2021-05-28,1622156400.0
12825,75,3,2021-05-29,304,6591,466191,90583,2021-05-29,1622242800.0
12826,75,3,2021-05-30,16,363,466207,90946,2021-05-30,1622329200.0
12827,75,3,2021-05-31,197,3652,466404,94598,2021-05-31,1622415600.0
12828,75,3,2021-06-01,320,7141,466724,101739,2021-06-01,1622502000.0
12829,75,3,2021-06-02,248,6916,466972,108655,2021-06-02,1622588400.0
12830,75,3,2021-06-03,363,10553,467335,119208,2021-06-03,1622674800.0
12831,75,3,2021-06-04,432,12353,467767,131561,2021-06-04,1622761200.0
12832,75,3,2021-06-05,195,5264,467962,136825,2021-06-05,1622847600.0
12833,75,3,2021-06-06,20,380,467982,137205,2021-06-06,1622934000.0
12834,75,3,2021-06-07,86,3087,468068,140292,2021-06-07,1623020400.0
12835,75,3,2021-06-08,197,4861,468265,145153,2021-06-08,1623106800.0
12836,75,3,2021-06-09,107,4832,468372,149985,2021-06-09,1623193200.0
12837,75,3,2021-06-10,202,7781,468574,157766,2021-06-10,1623279600.0
12838,75,3,2021-06-11,226,11178,468800,168944,2021-06-11,1623366000.0
12839,75,3,2021-06-12,117,3966,468917,172910,2021-06-12,1623452400.0
12840,75,3,2021-06-13,22,298,468939,173208,2021-06-13,1623538800.0
12841,75,3,2021-06-14,58,4375,468997,177583,2021-06-14,1623625200.0
12842,75,3,2021-06-15,110,8490,469107,186073,2021-06-15,1623711600.0
12843,75,3,2021-06-16,93,7496,469200,193569,2021-06-16,1623798000.0
12844,75,3,2021-06-17,161,11881,469361,205450,2021-06-17,1623884400.0
12845,75,3,2021-06-18,138,13284,469499,218734,2021-06-18,1623970800.0
12846,75,3,2021-06-19,63,3930,469562,222664,2021-06-19,1624057200.0
12847,75,3,2021-06-20,4,364,469566,223028,2021-06-20,1624143600.0
12848,75,3,2021-06-21,41,4022,469607,227050,2021-06-21,1624230000.0
12849,75,3,2021-06-22,80,7975,469687,235025,2021-06-22,1624316400.0
12850,75,3,2021-06-23,63,6290,469750,241315,2021-06-23,1624402800.0
12851,75,3,2021-06-24,91,8803,469841,250118,2021-06-24,1624489200.0
12852,75,3,2021-06-25,113,10285,469954,260403,2021-06-25,1624575600.0
12853,75,3,2021-06-26,53,3027,470007,263430,2021-06-26,1624662000.0
12854,75,3,2021-06-27,1,210,470008,263640,2021-06-27,1624748400.0
12855,75,3,2021-06-28,27,3102,470035,266742,2021-06-28,1624834800.0
12856,75,3,2021-06-29,59,6598,470094,273340,2021-06-29,1624921200.0
12857,75,3,2021-06-30,58,5351,470152,278691,2021-06-30,1625007600.0
12858,75,3,2021-07-01,83,7689,470235,286380,2021-07-01,1625094000.0
12859,75,3,2021-07-02,110,10497,470345,296877,2021-07-02,1625180400.0
12860,75,3,2021-07-03,52,3104,470397,299981,2021-07-03,1625266800.0
12861,75,3,2021-07-04,5,383,470402,300364,2021-07-04,1625353200.0
12862,75,3,2021-07-05,42,3550,470444,303914,2021-07-05,1625439600.0
12863,75,3,2021-07-06,70,7327,470514,311241,2021-07-06,1625526000.0
12864,75,4,2020-12-27,0,0,0,0,2020-12-27,1609023600.0
12865,75,4,2020-12-28,0,0,0,0,2020-12-28,1609110000.0
12866,75,4,2020-12-29,0,0,0,0,2020-12-29,1609196400.0
12867,75,4,2020-12-30,0,0,0,0,2020-12-30,1609282800.0
12868,75,4,2020-12-31,0,0,0,0,2020-12-31,1609369200.0
12869,75,4,2021-01-01,0,0,0,0,2021-01-01,1609455600.0
12870,75,4,2021-01-02,0,0,0,0,2021-01-02,1609542000.0
12871,75,4,2021-01-03,0,0,0,0,2021-01-03,1609628400.0
12872,75,4,2021-01-04,0,0,0,0,2021-01-04,1609714800.0
12873,75,4,2021-01-05,0,0,0,0,2021-01-05,1609801200.0
12874,75,4,2021-01-06,0,0,0,0,2021-01-06,1609887600.0
12875,75,4,2021-01-07,0,0,0,0,2021-01-07,1609974000.0
12876,75,4,2021-01-08,0,0,0,0,2021-01-08,1610060400.0
12877,75,4,2021-01-09,0,0,0,0,2021-01-09,1610146800.0
12878,75,4,2021-01-10,0,0,0,0,2021-01-10,1610233200.0
12879,75,4,2021-01-11,0,0,0,0,2021-01-11,1610319600.0
12880,75,4,2021-01-12,0,0,0,0,2021-01-12,1610406000.0
12881,75,4,2021-01-13,0,0,0,0,2021-01-13,1610492400.0
12882,75,4,2021-01-14,0,0,0,0,2021-01-14,1610578800.0
12883,75,4,2021-01-15,0,0,0,0,2021-01-15,1610665200.0
12884,75,4,2021-01-16,0,0,0,0,2021-01-16,1610751600.0
12885,75,4,2021-01-17,0,0,0,0,2021-01-17,1610838000.0
12886,75,4,2021-01-18,0,0,0,0,2021-01-18,1610924400.0
12887,75,4,2021-01-19,0,0,0,0,2021-01-19,1611010800.0
12888,75,4,2021-01-20,0,0,0,0,2021-01-20,1611097200.0
12889,75,4,2021-01-21,0,0,0,0,2021-01-21,1611183600.0
12890,75,4,2021-01-22,0,0,0,0,2021-01-22,1611270000.0
12891,75,4,2021-01-23,0,0,0,0,2021-01-23,1611356400.0
12892,75,4,2021-01-24,0,0,0,0,2021-01-24,1611442800.0
12893,75,4,2021-01-25,0,0,0,0,2021-01-25,1611529200.0
12894,75,4,2021-01-26,0,0,0,0,2021-01-26,1611615600.0
12895,75,4,2021-01-27,0,0,0,0,2021-01-27,1611702000.0
12896,75,4,2021-01-28,0,0,0,0,2021-01-28,1611788400.0
12897,75,4,2021-01-29,0,0,0,0,2021-01-29,1611874800.0
12898,75,4,2021-01-30,0,0,0,0,2021-01-30,1611961200.0
12899,75,4,2021-01-31,0,0,0,0,2021-01-31,1612047600.0
12900,75,4,2021-02-01,0,0,0,0,2021-02-01,1612134000.0
12901,75,4,2021-02-02,0,0,0,0,2021-02-02,1612220400.0
12902,75,4,2021-02-03,0,0,0,0,2021-02-03,1612306800.0
12903,75,4,2021-02-04,0,0,0,0,2021-02-04,1612393200.0
12904,75,4,2021-02-05,0,0,0,0,2021-02-05,1612479600.0
12905,75,4,2021-02-06,0,0,0,0,2021-02-06,1612566000.0
12906,75,4,2021-02-07,0,0,0,0,2021-02-07,1612652400.0
12907,75,4,2021-02-08,0,0,0,0,2021-02-08,1612738800.0
12908,75,4,2021-02-09,0,0,0,0,2021-02-09,1612825200.0
12909,75,4,2021-02-10,0,0,0,0,2021-02-10,1612911600.0
12910,75,4,2021-02-11,0,0,0,0,2021-02-11,1612998000.0
12911,75,4,2021-02-12,0,0,0,0,2021-02-12,1613084400.0
12912,75,4,2021-02-13,0,0,0,0,2021-02-13,1613170800.0
12913,75,4,2021-02-14,0,0,0,0,2021-02-14,1613257200.0
12914,75,4,2021-02-15,0,0,0,0,2021-02-15,1613343600.0
12915,75,4,2021-02-16,0,0,0,0,2021-02-16,1613430000.0
12916,75,4,2021-02-17,0,0,0,0,2021-02-17,1613516400.0
12917,75,4,2021-02-18,0,0,0,0,2021-02-18,1613602800.0
12918,75,4,2021-02-19,0,0,0,0,2021-02-19,1613689200.0
12919,75,4,2021-02-20,0,0,0,0,2021-02-20,1613775600.0
12920,75,4,2021-02-21,0,0,0,0,2021-02-21,1613862000.0
12921,75,4,2021-02-22,0,0,0,0,2021-02-22,1613948400.0
12922,75,4,2021-02-23,0,0,0,0,2021-02-23,1614034800.0
12923,75,4,2021-02-24,0,0,0,0,2021-02-24,1614121200.0
12924,75,4,2021-02-25,0,0,0,0,2021-02-25,1614207600.0
12925,75,4,2021-02-26,0,0,0,0,2021-02-26,1614294000.0
12926,75,4,2021-02-27,0,0,0,0,2021-02-27,1614380400.0
12927,75,4,2021-02-28,0,0,0,0,2021-02-28,1614466800.0
12928,75,4,2021-03-01,0,0,0,0,2021-03-01,1614553200.0
12929,75,4,2021-03-02,0,0,0,0,2021-03-02,1614639600.0
12930,75,4,2021-03-03,0,0,0,0,2021-03-03,1614726000.0
12931,75,4,2021-03-04,0,0,0,0,2021-03-04,1614812400.0
12932,75,4,2021-03-05,0,0,0,0,2021-03-05,1614898800.0
12933,75,4,2021-03-06,0,0,0,0,2021-03-06,1614985200.0
12934,75,4,2021-03-07,0,0,0,0,2021-03-07,1615071600.0
12935,75,4,2021-03-08,0,0,0,0,2021-03-08,1615158000.0
12936,75,4,2021-03-09,0,0,0,0,2021-03-09,1615244400.0
12937,75,4,2021-03-10,0,0,0,0,2021-03-10,1615330800.0
12938,75,4,2021-03-11,0,0,0,0,2021-03-11,1615417200.0
12939,75,4,2021-03-12,0,0,0,0,2021-03-12,1615503600.0
12940,75,4,2021-03-13,0,0,0,0,2021-03-13,1615590000.0
12941,75,4,2021-03-14,0,0,0,0,2021-03-14,1615676400.0
12942,75,4,2021-03-15,0,0,0,0,2021-03-15,1615762800.0
12943,75,4,2021-03-16,0,0,0,0,2021-03-16,1615849200.0
12944,75,4,2021-03-17,0,0,0,0,2021-03-17,1615935600.0
12945,75,4,2021-03-18,0,0,0,0,2021-03-18,1616022000.0
12946,75,4,2021-03-19,0,0,0,0,2021-03-19,1616108400.0
12947,75,4,2021-03-20,0,0,0,0,2021-03-20,1616194800.0
12948,75,4,2021-03-21,0,0,0,0,2021-03-21,1616281200.0
12949,75,4,2021-03-22,0,0,0,0,2021-03-22,1616367600.0
12950,75,4,2021-03-23,0,0,0,0,2021-03-23,1616454000.0
12951,75,4,2021-03-24,0,0,0,0,2021-03-24,1616540400.0
12952,75,4,2021-03-25,0,0,0,0,2021-03-25,1616626800.0
12953,75,4,2021-03-26,0,0,0,0,2021-03-26,1616713200.0
12954,75,4,2021-03-27,0,0,0,0,2021-03-27,1616799600.0
12955,75,4,2021-03-28,0,0,0,0,2021-03-28,1616886000.0
12956,75,4,2021-03-29,0,0,0,0,2021-03-29,1616972400.0
12957,75,4,2021-03-30,0,0,0,0,2021-03-30,1617058800.0
12958,75,4,2021-03-31,0,0,0,0,2021-03-31,1617145200.0
12959,75,4,2021-04-01,0,0,0,0,2021-04-01,1617231600.0
12960,75,4,2021-04-02,0,0,0,0,2021-04-02,1617318000.0
12961,75,4,2021-04-03,0,0,0,0,2021-04-03,1617404400.0
12962,75,4,2021-04-04,0,0,0,0,2021-04-04,1617490800.0
12963,75,4,2021-04-05,0,0,0,0,2021-04-05,1617577200.0
12964,75,4,2021-04-06,0,0,0,0,2021-04-06,1617663600.0
12965,75,4,2021-04-07,0,0,0,0,2021-04-07,1617750000.0
12966,75,4,2021-04-08,0,0,0,0,2021-04-08,1617836400.0
12967,75,4,2021-04-09,0,0,0,0,2021-04-09,1617922800.0
12968,75,4,2021-04-10,0,0,0,0,2021-04-10,1618009200.0
12969,75,4,2021-04-11,0,0,0,0,2021-04-11,1618095600.0
12970,75,4,2021-04-12,0,0,0,0,2021-04-12,1618185600.0
12971,75,4,2021-04-13,0,0,0,0,2021-04-13,1618272000.0
12972,75,4,2021-04-14,0,0,0,0,2021-04-14,1618358400.0
12973,75,4,2021-04-15,0,0,0,0,2021-04-15,1618444800.0
12974,75,4,2021-04-16,0,0,0,0,2021-04-16,1618531200.0
12975,75,4,2021-04-17,0,0,0,0,2021-04-17,1618617600.0
12976,75,4,2021-04-18,0,0,0,0,2021-04-18,1618704000.0
12977,75,4,2021-04-19,0,0,0,0,2021-04-19,1618790400.0
12978,75,4,2021-04-20,0,0,0,0,2021-04-20,1618876800.0
12979,75,4,2021-04-21,0,0,0,0,2021-04-21,1618963200.0
12980,75,4,2021-04-22,0,0,0,0,2021-04-22,1619049600.0
12981,75,4,2021-04-23,96,0,96,0,2021-04-23,1619136000.0
12982,75,4,2021-04-24,177,0,273,0,2021-04-24,1619222400.0
12983,75,4,2021-04-25,10,0,283,0,2021-04-25,1619308800.0
12984,75,4,2021-04-26,343,0,626,0,2021-04-26,1619395200.0
12985,75,4,2021-04-27,1107,1,1733,1,2021-04-27,1619481600.0
12986,75,4,2021-04-28,1067,1,2800,2,2021-04-28,1619568000.0
12987,75,4,2021-04-29,1958,1,4758,3,2021-04-29,1619654400.0
12988,75,4,2021-04-30,2253,0,7011,3,2021-04-30,1619740800.0
12989,75,4,2021-05-01,244,0,7255,3,2021-05-01,1619827200.0
12990,75,4,2021-05-02,40,0,7295,3,2021-05-02,1619913600.0
12991,75,4,2021-05-03,526,0,7821,3,2021-05-03,1620000000.0
12992,75,4,2021-05-04,967,1,8788,4,2021-05-04,1620086400.0
12993,75,4,2021-05-05,775,0,9563,4,2021-05-05,1620172800.0
12994,75,4,2021-05-06,1497,6,11060,10,2021-05-06,1620259200.0
12995,75,4,2021-05-07,2402,1,13462,11,2021-05-07,1620345600.0
12996,75,4,2021-05-08,245,1,13707,12,2021-05-08,1620432000.0
12997,75,4,2021-05-09,35,0,13742,12,2021-05-09,1620518400.0
12998,75,4,2021-05-10,770,0,14512,12,2021-05-10,1620604800.0
12999,75,4,2021-05-11,1638,0,16150,12,2021-05-11,1620691200.0
13000,75,4,2021-05-12,1145,0,17295,12,2021-05-12,1620777600.0
13001,75,4,2021-05-13,263,0,17558,12,2021-05-13,1620864000.0
13002,75,4,2021-05-14,784,1,18342,13,2021-05-14,1620950400.0
13003,75,4,2021-05-15,379,0,18721,13,2021-05-15,1621036800.0
13004,75,4,2021-05-16,22,0,18743,13,2021-05-16,1621123200.0
13005,75,4,2021-05-17,553,1,19296,14,2021-05-17,1621206000.0
13006,75,4,2021-05-18,932,0,20228,14,2021-05-18,1621292400.0
13007,75,4,2021-05-19,502,0,20730,14,2021-05-19,1621378800.0
13008,75,4,2021-05-20,1001,0,21731,14,2021-05-20,1621465200.0
13009,75,4,2021-05-21,1391,0,23122,14,2021-05-21,1621551600.0
13010,75,4,2021-05-22,469,1,23591,15,2021-05-22,1621638000.0
13011,75,4,2021-05-23,24,0,23615,15,2021-05-23,1621724400.0
13012,75,4,2021-05-24,97,0,23712,15,2021-05-24,1621810800.0
13013,75,4,2021-05-25,703,5,24415,20,2021-05-25,1621897200.0
13014,75,4,2021-05-26,917,1,25332,21,2021-05-26,1621983600.0
13015,75,4,2021-05-27,1461,2,26793,23,2021-05-27,1622070000.0
13016,75,4,2021-05-28,3216,4,30009,27,2021-05-28,1622156400.0
13017,75,4,2021-05-29,1200,1,31209,28,2021-05-29,1622242800.0
13018,75,4,2021-05-30,52,0,31261,28,2021-05-30,1622329200.0
13019,75,4,2021-05-31,1386,1,32647,29,2021-05-31,1622415600.0
13020,75,4,2021-06-01,2302,3,34949,32,2021-06-01,1622502000.0
13021,75,4,2021-06-02,1651,3,36600,35,2021-06-02,1622588400.0
13022,75,4,2021-06-03,2363,3,38963,38,2021-06-03,1622674800.0
13023,75,4,2021-06-04,2566,3,41529,41,2021-06-04,1622761200.0
13024,75,4,2021-06-05,1143,3,42672,44,2021-06-05,1622847600.0
13025,75,4,2021-06-06,69,0,42741,44,2021-06-06,1622934000.0
13026,75,4,2021-06-07,1085,2,43826,46,2021-06-07,1623020400.0
13027,75,4,2021-06-08,1693,4,45519,50,2021-06-08,1623106800.0
13028,75,4,2021-06-09,1340,4,46859,54,2021-06-09,1623193200.0
13029,75,4,2021-06-10,1997,1,48856,55,2021-06-10,1623279600.0
13030,75,4,2021-06-11,2182,2,51038,57,2021-06-11,1623366000.0
13031,75,4,2021-06-12,808,0,51846,57,2021-06-12,1623452400.0
13032,75,4,2021-06-13,41,0,51887,57,2021-06-13,1623538800.0
13033,75,4,2021-06-14,784,1,52671,58,2021-06-14,1623625200.0
13034,75,4,2021-06-15,1426,3,54097,61,2021-06-15,1623711600.0
13035,75,4,2021-06-16,1053,0,55150,61,2021-06-16,1623798000.0
13036,75,4,2021-06-17,1506,1,56656,62,2021-06-17,1623884400.0
13037,75,4,2021-06-18,1433,5,58089,67,2021-06-18,1623970800.0
13038,75,4,2021-06-19,656,1,58745,68,2021-06-19,1624057200.0
13039,75,4,2021-06-20,38,0,58783,68,2021-06-20,1624143600.0
13040,75,4,2021-06-21,605,0,59388,68,2021-06-21,1624230000.0
13041,75,4,2021-06-22,890,2,60278,70,2021-06-22,1624316400.0
13042,75,4,2021-06-23,837,4,61115,74,2021-06-23,1624402800.0
13043,75,4,2021-06-24,1095,1,62210,75,2021-06-24,1624489200.0
13044,75,4,2021-06-25,1227,2,63437,77,2021-06-25,1624575600.0
13045,75,4,2021-06-26,495,2,63932,79,2021-06-26,1624662000.0
13046,75,4,2021-06-27,15,0,63947,79,2021-06-27,1624748400.0
13047,75,4,2021-06-28,530,1,64477,80,2021-06-28,1624834800.0
13048,75,4,2021-06-29,761,3,65238,83,2021-06-29,1624921200.0
13049,75,4,2021-06-30,838,6,66076,89,2021-06-30,1625007600.0
13050,75,4,2021-07-01,994,4,67070,93,2021-07-01,1625094000.0
13051,75,4,2021-07-02,1209,16,68279,109,2021-07-02,1625180400.0
13052,75,4,2021-07-03,559,1,68838,110,2021-07-03,1625266800.0
13053,75,4,2021-07-04,21,0,68859,110,2021-07-04,1625353200.0
13054,75,4,2021-07-05,457,1,69316,111,2021-07-05,1625439600.0
13055,75,4,2021-07-06,897,1,70213,112,2021-07-06,1625526000.0
13056,76,1,2020-12-27,0,0,0,0,2020-12-27,1609023600.0
13057,76,1,2020-12-28,5,0,5,0,2020-12-28,1609110000.0
13058,76,1,2020-12-29,0,0,5,0,2020-12-29,1609196400.0
13059,76,1,2020-12-30,0,0,5,0,2020-12-30,1609282800.0
13060,76,1,2020-12-31,1,0,6,0,2020-12-31,1609369200.0
13061,76,1,2021-01-01,3,0,9,0,2021-01-01,1609455600.0
13062,76,1,2021-01-02,2,0,11,0,2021-01-02,1609542000.0
13063,76,1,2021-01-03,2,0,13,0,2021-01-03,1609628400.0
13064,76,1,2021-01-04,59,0,72,0,2021-01-04,1609714800.0
13065,76,1,2021-01-05,473,0,545,0,2021-01-05,1609801200.0
13066,76,1,2021-01-06,784,0,1329,0,2021-01-06,1609887600.0
13067,76,1,2021-01-07,2541,0,3870,0,2021-01-07,1609974000.0
13068,76,1,2021-01-08,3217,0,7087,0,2021-01-08,1610060400.0
13069,76,1,2021-01-09,1539,0,8626,0,2021-01-09,1610146800.0
13070,76,1,2021-01-10,517,0,9143,0,2021-01-10,1610233200.0
13071,76,1,2021-01-11,3524,0,12667,0,2021-01-11,1610319600.0
13072,76,1,2021-01-12,5751,0,18418,0,2021-01-12,1610406000.0
13073,76,1,2021-01-13,6477,0,24895,0,2021-01-13,1610492400.0
13074,76,1,2021-01-14,8996,0,33891,0,2021-01-14,1610578800.0
13075,76,1,2021-01-15,7252,0,41143,0,2021-01-15,1610665200.0
13076,76,1,2021-01-16,1953,16,43096,16,2021-01-16,1610751600.0
13077,76,1,2021-01-17,710,2,43806,18,2021-01-17,1610838000.0
13078,76,1,2021-01-18,7706,12,51512,30,2021-01-18,1610924400.0
13079,76,1,2021-01-19,11207,10,62719,40,2021-01-19,1611010800.0
13080,76,1,2021-01-20,13723,9,76442,49,2021-01-20,1611097200.0
13081,76,1,2021-01-21,16722,6,93164,55,2021-01-21,1611183600.0
13082,76,1,2021-01-22,11924,15,105088,70,2021-01-22,1611270000.0
13083,76,1,2021-01-23,3897,5,108985,75,2021-01-23,1611356400.0
13084,76,1,2021-01-24,771,10,109756,85,2021-01-24,1611442800.0
13085,76,1,2021-01-25,7828,85,117584,170,2021-01-25,1611529200.0
13086,76,1,2021-01-26,10349,266,127933,436,2021-01-26,1611615600.0
13087,76,1,2021-01-27,10848,461,138781,897,2021-01-27,1611702000.0
13088,76,1,2021-01-28,10140,1681,148921,2578,2021-01-28,1611788400.0
